(
(0.310000  ((0.00000000 0.000000 -0.000525) (0.01796678 0.000000 0.000000)))
(0.320000  ((0.00000000 0.000000 -0.000564) (0.01930946 0.000000 0.000000)))
(0.330000  ((0.00000000 0.000000 -0.000606) (0.02073674 0.000000 0.000000)))
(0.340000  ((0.00000000 0.000000 -0.000650) (0.02225378 0.000000 0.000000)))
(0.350000  ((0.00000000 0.000000 -0.000697) (0.02386604 0.000000 0.000000)))
(0.360000  ((0.00000000 0.000000 -0.000747) (0.02557927 0.000000 0.000000)))
(0.370000  ((0.00000000 0.000000 -0.000800) (0.02739957 0.000000 0.000000)))
(0.380000  ((0.00000000 0.000000 -0.000857) (0.02933335 0.000000 0.000000)))
(0.390000  ((0.00000000 0.000000 -0.000917) (0.03138738 0.000000 0.000000)))
(0.400000  ((0.00000000 0.000000 -0.000981) (0.03356879 0.000000 0.000000)))
(0.410000  ((0.00000000 0.000000 -0.001048) (0.03588508 0.000000 0.000000)))
(0.420000  ((0.00000000 0.000000 -0.001120) (0.03834417 0.000000 0.000000)))
(0.430000  ((0.00000000 0.000000 -0.001196) (0.04095434 0.000000 0.000000)))
(0.440000  ((0.00000000 0.000000 -0.001277) (0.04372433 0.000000 0.000000)))
(0.450000  ((0.00000000 0.000000 -0.001363) (0.04666328 0.000000 0.000000)))
(0.460000  ((0.00000000 0.000000 -0.001454) (0.04978081 0.000000 0.000000)))
(0.470000  ((0.00000000 0.000000 -0.001551) (0.05308695 0.000000 0.000000)))
(0.480000  ((0.00000000 0.000000 -0.001653) (0.05659223 0.000000 0.000000)))
(0.490000  ((0.00000000 0.000000 -0.001762) (0.06030762 0.000000 0.000000)))
(0.500000  ((0.00000000 0.000000 -0.001877) (0.06424460 0.000000 0.000000)))
(0.510000  ((0.00000000 0.000000 -0.001998) (0.06841510 0.000000 0.000000)))
(0.520000  ((0.00000000 0.000000 -0.002127) (0.07283155 0.000000 0.000000)))
(0.530000  ((0.00000000 0.000000 -0.002264) (0.07750686 0.000000 0.000000)))
(0.540000  ((0.00000000 0.000000 -0.002408) (0.08245440 0.000000 0.000000)))
(0.550000  ((0.00000000 0.000000 -0.002561) (0.08768803 0.000000 0.000000)))
(0.560000  ((0.00000000 0.000000 -0.002723) (0.09322204 0.000000 0.000000)))
(0.570000  ((0.00000000 0.000000 -0.002894) (0.09907117 0.000000 0.000000)))
(0.580000  ((0.00000000 0.000000 -0.003074) (0.10525056 0.000000 0.000000)))
(0.590000  ((0.00000000 0.000000 -0.003265) (0.11177574 0.000000 0.000000)))
(0.600000  ((0.00000000 0.000000 -0.003466) (0.11866257 0.000000 0.000000)))
(0.610000  ((0.00000000 0.000000 -0.003678) (0.12592723 0.000000 0.000000)))
(0.620000  ((0.00000000 0.000000 -0.003902) (0.13358614 0.000000 0.000000)))
(0.630000  ((0.00000000 0.000000 -0.004138) (0.14165590 0.000000 0.000000)))
(0.640000  ((0.00000000 0.000000 -0.004386) (0.15015324 0.000000 0.000000)))
(0.650000  ((0.00000000 0.000000 -0.004647) (0.15909495 0.000000 0.000000)))
(0.660000  ((0.00000000 0.000000 -0.004922) (0.16849774 0.000000 0.000000)))
(0.670000  ((0.00000000 0.000000 -0.005210) (0.17837819 0.000000 0.000000)))
(0.680000  ((0.00000000 0.000000 -0.005513) (0.18875263 0.000000 0.000000)))
(0.690000  ((0.00000000 0.000000 -0.005831) (0.19963702 0.000000 0.000000)))
(0.700000  ((0.00000000 0.000000 -0.006165) (0.21104681 0.000000 0.000000)))
(0.710000  ((0.00000000 0.000000 -0.006514) (0.22299678 0.000000 0.000000)))
(0.720000  ((0.00000000 0.000000 -0.006879) (0.23550096 0.000000 0.000000)))
(0.730000  ((0.00000000 0.000000 -0.007261) (0.24857238 0.000000 0.000000)))
(0.740000  ((0.00000000 0.000000 -0.007660) (0.26222296 0.000000 0.000000)))
(0.750000  ((0.00000000 0.000000 -0.008075) (0.27646329 0.000000 0.000000)))
(0.760000  ((0.00000000 0.000000 -0.008509) (0.29130250 0.000000 0.000000)))
(0.770000  ((0.00000000 0.000000 -0.008960) (0.30674802 0.000000 0.000000)))
(0.780000  ((0.00000000 0.000000 -0.009429) (0.32280542 0.000000 0.000000)))
(0.790000  ((0.00000000 0.000000 -0.009916) (0.33947819 0.000000 0.000000)))
(0.800000  ((0.00000000 0.000000 -0.010421) (0.35676760 0.000000 0.000000)))
(0.810000  ((0.00000000 0.000000 -0.010944) (0.37467247 0.000000 0.000000)))
(0.820000  ((0.00000000 0.000000 -0.011485) (0.39318904 0.000000 0.000000)))
(0.830000  ((0.00000000 0.000000 -0.012044) (0.41231078 0.000000 0.000000)))
(0.840000  ((0.00000000 0.000000 -0.012620) (0.43202827 0.000000 0.000000)))
(0.850000  ((0.00000000 0.000000 -0.013213) (0.45232906 0.000000 0.000000)))
(0.860000  ((0.00000000 0.000000 -0.013822) (0.47319760 0.000000 0.000000)))
(0.870000  ((0.00000000 0.000000 -0.014448) (0.49461513 0.000000 0.000000)))
(0.880000  ((0.00000000 0.000000 -0.015089) (0.51655972 0.000000 0.000000)))
(0.890000  ((0.00000000 0.000000 -0.015745) (0.53900616 0.000000 0.000000)))
(0.900000  ((0.00000000 0.000000 -0.016414) (0.56192608 0.000000 0.000000)))
(0.910000  ((0.00000000 0.000000 -0.017097) (0.58528800 0.000000 0.000000)))
(0.920000  ((0.00000000 0.000000 -0.017791) (0.60905744 0.000000 0.000000)))
(0.930000  ((0.00000000 0.000000 -0.018496) (0.63319704 0.000000 0.000000)))
(0.940000  ((0.00000000 0.000000 -0.019211) (0.65766682 0.000000 0.000000)))
(0.950000  ((0.00000000 0.000000 -0.019934) (0.68242438 0.000000 0.000000)))
(0.960000  ((0.00000000 0.000000 -0.020665) (0.70742514 0.000000 0.000000)))
(0.970000  ((0.00000000 0.000000 -0.021401) (0.73262271 0.000000 0.000000)))
(0.980000  ((0.00000000 0.000000 -0.022141) (0.75796915 0.000000 0.000000)))
(0.990000  ((0.00000000 0.000000 -0.022885) (0.78341540 0.000000 0.000000)))
(1.000000  ((0.00000000 0.000000 -0.023630) (0.80891158 0.000000 0.000000)))
(1.010000  ((0.00000000 0.000000 -0.024375) (0.83440744 0.000000 0.000000)))
(1.020000  ((0.00000000 0.000000 -0.025118) (0.85985272 0.000000 0.000000)))
(1.030000  ((0.00000000 0.000000 -0.025858) (0.88519758 0.000000 0.000000)))
(1.040000  ((0.00000000 0.000000 -0.026595) (0.91039294 0.000000 0.000000)))
(1.050000  ((0.00000000 0.000000 -0.027325) (0.93539090 0.000000 0.000000)))
(1.060000  ((0.00000000 0.000000 -0.028048) (0.96014506 0.000000 0.000000)))
(1.070000  ((0.00000000 0.000000 -0.028763) (0.98461090 0.000000 0.000000)))
(1.080000  ((0.00000000 0.000000 -0.029468) (1.00874604 0.000000 0.000000)))
(1.090000  ((0.00000000 0.000000 -0.030163) (1.03251051 0.000000 0.000000)))
(1.100000  ((0.00000000 0.000000 -0.030845) (1.05586701 0.000000 0.000000)))
(1.110000  ((0.00000000 0.000000 -0.031515) (1.07878110 0.000000 0.000000)))
(1.120000  ((0.00000000 0.000000 -0.032170) (1.10122132 0.000000 0.000000)))
(1.130000  ((0.00000000 0.000000 -0.032811) (1.12315934 0.000000 0.000000)))
(1.140000  ((0.00000000 0.000000 -0.033437) (1.14457002 0.000000 0.000000)))
(1.150000  ((0.00000000 0.000000 -0.034047) (1.16543144 0.000000 0.000000)))
(1.160000  ((0.00000000 0.000000 -0.034640) (1.18572490 0.000000 0.000000)))
(1.170000  ((0.00000000 0.000000 -0.035216) (1.20543487 0.000000 0.000000)))
(1.180000  ((0.00000000 0.000000 -0.035774) (1.22454896 0.000000 0.000000)))
(1.190000  ((0.00000000 0.000000 -0.036315) (1.24305777 0.000000 0.000000)))
(1.200000  ((0.00000000 0.000000 -0.036838) (1.26095483 0.000000 0.000000)))
(1.210000  ((0.00000000 0.000000 -0.037343) (1.27823639 0.000000 0.000000)))
(1.220000  ((0.00000000 0.000000 -0.037830) (1.29490131 0.000000 0.000000)))
(1.230000  ((0.00000000 0.000000 -0.038299) (1.31095089 0.000000 0.000000)))
(1.240000  ((0.00000000 0.000000 -0.038750) (1.32638865 0.000000 0.000000)))
(1.250000  ((0.00000000 0.000000 -0.039184) (1.34122018 0.000000 0.000000)))
(1.260000  ((0.00000000 0.000000 -0.039600) (1.35545295 0.000000 0.000000)))
(1.270000  ((0.00000000 0.000000 -0.039999) (1.36909608 0.000000 0.000000)))
(1.280000  ((0.00000000 0.000000 -0.040380) (1.38216020 0.000000 0.000000)))
(1.290000  ((0.00000000 0.000000 -0.040746) (1.39465723 0.000000 0.000000)))
(1.300000  ((0.00000000 0.000000 -0.041095) (1.40660024 0.000000 0.000000)))
(1.310000  ((0.00000000 0.000000 -0.041428) (1.41800324 0.000000 0.000000)))
(1.320000  ((0.00000000 0.000000 -0.041746) (1.42888104 0.000000 0.000000)))
(1.330000  ((0.00000000 0.000000 -0.042049) (1.43924909 0.000000 0.000000)))
(1.340000  ((0.00000000 0.000000 -0.042338) (1.44912336 0.000000 0.000000)))
(1.350000  ((0.00000000 0.000000 -0.042612) (1.45852017 0.000000 0.000000)))
(1.360000  ((0.00000000 0.000000 -0.042873) (1.46745611 0.000000 0.000000)))
(1.370000  ((0.00000000 0.000000 -0.043122) (1.47594791 0.000000 0.000000)))
(1.380000  ((0.00000000 0.000000 -0.043357) (1.48401233 0.000000 0.000000)))
(1.390000  ((0.00000000 0.000000 -0.043581) (1.49166612 0.000000 0.000000)))
(1.400000  ((0.00000000 0.000000 -0.043793) (1.49892586 0.000000 0.000000)))
(1.410000  ((0.00000000 0.000000 -0.043994) (1.50580799 0.000000 0.000000)))
(1.420000  ((0.00000000 0.000000 -0.044185) (1.51232866 0.000000 0.000000)))
(1.430000  ((0.00000000 0.000000 -0.044366) (1.51850375 0.000000 0.000000)))
(1.440000  ((0.00000000 0.000000 -0.044536) (1.52434877 0.000000 0.000000)))
(1.450000  ((0.00000000 0.000000 -0.044698) (1.52987887 0.000000 0.000000)))
(1.460000  ((0.00000000 0.000000 -0.044851) (1.53510876 0.000000 0.000000)))
(1.470000  ((0.00000000 0.000000 -0.044995) (1.54005275 0.000000 0.000000)))
(1.480000  ((0.00000000 0.000000 -0.045132) (1.54472468 0.000000 0.000000)))
(1.490000  ((0.00000000 0.000000 -0.045261) (1.54913792 0.000000 0.000000)))
(1.500000  ((0.00000000 0.000000 -0.045383) (1.55330537 0.000000 0.000000)))
(1.510000  ((0.00000000 0.000000 -0.045498) (1.55723945 0.000000 0.000000)))
(1.520000  ((0.00000000 0.000000 -0.045606) (1.56095210 0.000000 0.000000)))
(1.530000  ((0.00000000 0.000000 -0.045709) (1.56445478 0.000000 0.000000)))
(1.540000  ((0.00000000 0.000000 -0.045805) (1.56775845 0.000000 0.000000)))
(1.550000  ((0.00000000 0.000000 -0.045896) (1.57087364 0.000000 0.000000)))
(1.560000  ((0.00000000 0.000000 -0.045982) (1.57381039 0.000000 0.000000)))
(1.570000  ((0.00000000 0.000000 -0.046063) (1.57657828 0.000000 0.000000)))
(1.580000  ((0.00000000 0.000000 -0.046139) (1.57918648 0.000000 0.000000)))
(1.590000  ((0.00000000 0.000000 -0.046211) (1.58164369 0.000000 0.000000)))
(1.600000  ((0.00000000 0.000000 -0.046279) (1.58395822 0.000000 0.000000)))
(1.610000  ((0.00000000 0.000000 -0.046343) (1.58613796 0.000000 0.000000)))
(1.620000  ((0.00000000 0.000000 -0.046403) (1.58819041 0.000000 0.000000)))
(1.630000  ((0.00000000 0.000000 -0.046459) (1.59012271 0.000000 0.000000)))
(1.640000  ((0.00000000 0.000000 -0.046512) (1.59194160 0.000000 0.000000)))
(1.650000  ((0.00000000 0.000000 -0.046562) (1.59365352 0.000000 0.000000)))
(1.660000  ((0.00000000 0.000000 -0.046609) (1.59526452 0.000000 0.000000)))
(1.670000  ((0.00000000 0.000000 -0.046654) (1.59678039 0.000000 0.000000)))
(1.680000  ((0.00000000 0.000000 -0.046695) (1.59820655 0.000000 0.000000)))
(1.690000  ((0.00000000 0.000000 -0.046735) (1.59954819 0.000000 0.000000)))
(1.700000  ((0.00000000 0.000000 -0.046771) (1.60081017 0.000000 0.000000)))
(1.710000  ((0.00000000 0.000000 -0.046806) (1.60199710 0.000000 0.000000)))
(1.720000  ((0.00000000 0.000000 -0.046839) (1.60311335 0.000000 0.000000)))
(1.730000  ((0.00000000 0.000000 -0.046869) (1.60416304 0.000000 0.000000)))
(1.740000  ((0.00000000 0.000000 -0.046898) (1.60515006 0.000000 0.000000)))
(1.750000  ((0.00000000 0.000000 -0.046925) (1.60607807 0.000000 0.000000)))
(1.760000  ((0.00000000 0.000000 -0.046951) (1.60695054 0.000000 0.000000)))
(1.770000  ((0.00000000 0.000000 -0.046975) (1.60777074 0.000000 0.000000)))
(1.780000  ((0.00000000 0.000000 -0.046997) (1.60854175 0.000000 0.000000)))
(1.790000  ((0.00000000 0.000000 -0.047019) (1.60926648 0.000000 0.000000)))
(1.800000  ((0.00000000 0.000000 -0.047039) (1.60994767 0.000000 0.000000)))
(1.810000  ((0.00000000 0.000000 -0.047057) (1.61058790 0.000000 0.000000)))
(1.820000  ((0.00000000 0.000000 -0.047075) (1.61118960 0.000000 0.000000)))
(1.830000  ((0.00000000 0.000000 -0.047091) (1.61175507 0.000000 0.000000)))
(1.840000  ((0.00000000 0.000000 -0.047107) (1.61228647 0.000000 0.000000)))
(1.850000  ((0.00000000 0.000000 -0.047122) (1.61278582 0.000000 0.000000)))
(1.860000  ((0.00000000 0.000000 -0.047135) (1.61325504 0.000000 0.000000)))
(1.870000  ((0.00000000 0.000000 -0.047148) (1.61369594 0.000000 0.000000)))
(1.880000  ((0.00000000 0.000000 -0.047160) (1.61411020 0.000000 0.000000)))
(1.890000  ((0.00000000 0.000000 -0.047172) (1.61449943 0.000000 0.000000)))
(1.900000  ((0.00000000 0.000000 -0.047182) (1.61486513 0.000000 0.000000)))
(1.910000  ((0.00000000 0.000000 -0.047192) (1.61520871 0.000000 0.000000)))
(1.920000  ((0.00000000 0.000000 -0.047202) (1.61553149 0.000000 0.000000)))
(1.930000  ((0.00000000 0.000000 -0.047211) (1.61583474 0.000000 0.000000)))
(1.940000  ((0.00000000 0.000000 -0.047219) (1.61611962 0.000000 0.000000)))
(1.950000  ((0.00000000 0.000000 -0.047227) (1.61638725 0.000000 0.000000)))
(1.960000  ((0.00000000 0.000000 -0.047234) (1.61663865 0.000000 0.000000)))
(1.970000  ((0.00000000 0.000000 -0.047241) (1.61687482 0.000000 0.000000)))
(1.980000  ((0.00000000 0.000000 -0.047248) (1.61709667 0.000000 0.000000)))
(1.990000  ((0.00000000 0.000000 -0.047254) (1.61730506 0.000000 0.000000)))
(2.000000  ((0.00000000 0.000000 -0.047259) (1.61750082 0.000000 0.000000)))
(2.010000  ((0.00000000 0.000000 -0.047259) (1.61750082 0.000000 0.000000)))
(2.020000  ((0.00000000 0.000000 -0.045557) (1.55926821 0.000000 0.000000)))
(2.030000  ((0.00000000 0.000000 -0.040528) (1.38720315 0.000000 0.000000)))
(2.040000  ((0.00000000 0.000000 -0.032389) (1.10870201 0.000000 0.000000)))
(2.050000  ((0.00000000 0.000000 -0.021713) (0.74332153 0.000000 0.000000)))
(2.060000  ((0.00000000 0.000000 -0.009385) (0.32130091 0.000000 0.000000)))
(2.070000  ((0.00000000 0.000000 0.003486) (-0.11934667 0.000000 0.000000)))
(2.080000  ((0.00000000 0.000000 0.015682) (-0.53687393 0.000000 0.000000)))
(2.090000  ((0.00000000 0.000000 0.026013) (-0.89048460 0.000000 0.000000)))
(2.100000  ((0.00000000 0.000000 0.033451) (-1.14506240 0.000000 0.000000)))
(2.110000  ((0.00000000 0.000000 0.037258) (-1.27533135 0.000000 0.000000)))
(2.120000  ((0.00000000 0.000000 0.037071) (-1.26892347 0.000000 0.000000)))
(2.130000  ((0.00000000 0.000000 0.032952) (-1.12798121 0.000000 0.000000)))
(2.140000  ((0.00000000 0.000000 0.025388) (-0.86909891 0.000000 0.000000)))
(2.150000  ((0.00000000 0.000000 0.015236) (-0.52158823 0.000000 0.000000)))
(2.160000  ((0.00000000 0.000000 0.003629) (-0.12423949 0.000000 0.000000)))
(2.170000  ((0.00000000 0.000000 -0.008151) (0.27905985 0.000000 0.000000)))
(2.180000  ((0.00000000 0.000000 -0.018821) (0.64432132 0.000000 0.000000)))
(2.190000  ((0.00000000 0.000000 -0.027239) (0.93243911 0.000000 0.000000)))
(2.200000  ((0.00000000 0.000000 -0.032530) (1.11353830 0.000000 0.000000)))
(2.210000  ((0.00000000 0.000000 -0.034185) (1.17017293 0.000000 0.000000)))
(2.220000  ((0.00000000 0.000000 -0.032106) (1.09903392 0.000000 0.000000)))
(2.230000  ((0.00000000 0.000000 -0.026613) (0.91102022 0.000000 0.000000)))
(2.240000  ((0.00000000 0.000000 -0.018394) (0.62970903 0.000000 0.000000)))
(2.250000  ((0.00000000 0.000000 -0.008425) (0.28842668 0.000000 0.000000)))
(2.260000  ((0.00000000 0.000000 0.002154) (-0.07372660 0.000000 0.000000)))
(2.270000  ((0.00000000 0.000000 0.012164) (-0.41641918 0.000000 0.000000)))
(2.280000  ((0.00000000 0.000000 0.020525) (-0.70264641 0.000000 0.000000)))
(2.290000  ((0.00000000 0.000000 0.026372) (-0.90276198 0.000000 0.000000)))
(2.300000  ((0.00000000 0.000000 0.029141) (-0.99753126 0.000000 0.000000)))
(2.310000  ((0.00000000 0.000000 0.028626) (-0.97990545 0.000000 0.000000)))
(2.320000  ((0.00000000 0.000000 0.024987) (-0.85538430 0.000000 0.000000)))
(2.330000  ((0.00000000 0.000000 0.018724) (-0.64099337 0.000000 0.000000)))
(2.340000  ((0.00000000 0.000000 0.010604) (-0.36303919 0.000000 0.000000)))
(2.350000  ((0.00000000 0.000000 0.001575) (-0.05392334 0.000000 0.000000)))
(2.360000  ((0.00000000 0.000000 -0.007349) (0.25160866 0.000000 0.000000)))
(2.370000  ((0.00000000 0.000000 -0.015200) (0.52034960 0.000000 0.000000)))
(2.380000  ((0.00000000 0.000000 -0.021155) (0.72420467 0.000000 0.000000)))
(2.390000  ((0.00000000 0.000000 -0.024628) (0.84307315 0.000000 0.000000)))
(2.400000  ((0.00000000 0.000000 -0.025320) (0.86675540 0.000000 0.000000)))
(2.410000  ((0.00000000 0.000000 -0.023245) (0.79572835 0.000000 0.000000)))
(2.420000  ((0.00000000 0.000000 -0.018717) (0.64075780 0.000000 0.000000)))
(2.430000  ((0.00000000 0.000000 -0.012310) (0.42142971 0.000000 0.000000)))
(2.440000  ((0.00000000 0.000000 -0.004784) (0.16378263 0.000000 0.000000)))
(2.450000  ((0.00000000 0.000000 0.003000) (-0.10269076 0.000000 0.000000)))
(2.460000  ((0.00000000 0.000000 0.010175) (-0.34834087 0.000000 0.000000)))
(2.470000  ((0.00000000 0.000000 0.015966) (-0.54659485 0.000000 0.000000)))
(2.480000  ((0.00000000 0.000000 0.019769) (-0.67677743 0.000000 0.000000)))
(2.490000  ((0.00000000 0.000000 0.021214) (-0.72622586 0.000000 0.000000)))
(2.500000  ((0.00000000 0.000000 0.020199) (-0.69149202 0.000000 0.000000)))
(2.510000  ((0.00000000 0.000000 0.016899) (-0.57852652 0.000000 0.000000)))
(2.520000  ((0.00000000 0.000000 0.011738) (-0.40184300 0.000000 0.000000)))
(2.530000  ((0.00000000 0.000000 0.005338) (-0.18276196 0.000000 0.000000)))
(2.540000  ((0.00000000 0.000000 -0.001550) (0.05307247 0.000000 0.000000)))
(2.550000  ((0.00000000 0.000000 -0.008139) (0.27862834 0.000000 0.000000)))
(2.560000  ((0.00000000 0.000000 -0.013686) (0.46854497 0.000000 0.000000)))
(2.570000  ((0.00000000 0.000000 -0.017584) (0.60196868 0.000000 0.000000)))
(2.580000  ((0.00000000 0.000000 -0.019421) (0.66484616 0.000000 0.000000)))
(2.590000  ((0.00000000 0.000000 -0.019029) (0.65142202 0.000000 0.000000)))
(2.600000  ((0.00000000 0.000000 -0.016498) (0.56478002 0.000000 0.000000)))
(2.610000  ((0.00000000 0.000000 -0.012162) (0.41637401 0.000000 0.000000)))
(2.620000  ((0.00000000 0.000000 -0.006561) (0.22460453 0.000000 0.000000)))
(2.630000  ((0.00000000 0.000000 -0.000368) (0.01260414 0.000000 0.000000)))
(2.640000  ((0.00000000 0.000000 0.005682) (-0.19451172 0.000000 0.000000)))
(2.650000  ((0.00000000 0.000000 0.010884) (-0.37260328 0.000000 0.000000)))
(2.660000  ((0.00000000 0.000000 0.014644) (-0.50132121 0.000000 0.000000)))
(2.670000  ((0.00000000 0.000000 0.016546) (-0.56644234 0.000000 0.000000)))
(2.680000  ((0.00000000 0.000000 0.016400) (-0.56145367 0.000000 0.000000)))
(2.690000  ((0.00000000 0.000000 0.014261) (-0.48820636 0.000000 0.000000)))
(2.700000  ((0.00000000 0.000000 0.010416) (-0.35657303 0.000000 0.000000)))
(2.710000  ((0.00000000 0.000000 0.005350) (-0.18315864 0.000000 0.000000)))
(2.720000  ((0.00000000 0.000000 -0.000315) (0.01077395 0.000000 0.000000)))
(2.730000  ((0.00000000 0.000000 -0.005898) (0.20190805 0.000000 0.000000)))
(2.740000  ((0.00000000 0.000000 -0.010740) (0.36768540 0.000000 0.000000)))
(2.750000  ((0.00000000 0.000000 -0.014283) (0.48898103 0.000000 0.000000)))
(2.760000  ((0.00000000 0.000000 -0.016134) (0.55231698 0.000000 0.000000)))
(2.770000  ((0.00000000 0.000000 -0.016105) (0.55135637 0.000000 0.000000)))
(2.780000  ((0.00000000 0.000000 -0.014241) (0.48751384 0.000000 0.000000)))
(2.790000  ((0.00000000 0.000000 -0.010797) (0.36962916 0.000000 0.000000)))
(2.800000  ((0.00000000 0.000000 -0.006215) (0.21276250 0.000000 0.000000)))
(2.810000  ((0.00000000 0.000000 -0.001060) (0.03627267 0.000000 0.000000)))
(2.820000  ((0.00000000 0.000000 0.004048) (-0.13857674 0.000000 0.000000)))
(2.830000  ((0.00000000 0.000000 0.008506) (-0.29118462 0.000000 0.000000)))
(2.840000  ((0.00000000 0.000000 0.011802) (-0.40403869 0.000000 0.000000)))
(2.850000  ((0.00000000 0.000000 0.013574) (-0.46471287 0.000000 0.000000)))
(2.860000  ((0.00000000 0.000000 0.013647) (-0.46720952 0.000000 0.000000)))
(2.870000  ((0.00000000 0.000000 0.012049) (-0.41250818 0.000000 0.000000)))
(2.880000  ((0.00000000 0.000000 0.009005) (-0.30828043 0.000000 0.000000)))
(2.890000  ((0.00000000 0.000000 0.004902) (-0.16782862 0.000000 0.000000)))
(2.900000  ((0.00000000 0.000000 0.000245) (-0.00839364 0.000000 0.000000)))
(2.910000  ((0.00000000 0.000000 -0.004409) (0.15095397 0.000000 0.000000)))
(2.920000  ((0.00000000 0.000000 -0.008517) (0.29158137 0.000000 0.000000)))
(2.930000  ((0.00000000 0.000000 -0.011610) (0.39745014 0.000000 0.000000)))
(2.940000  ((0.00000000 0.000000 -0.013347) (0.45691462 0.000000 0.000000)))
(2.950000  ((0.00000000 0.000000 -0.013553) (0.46396546 0.000000 0.000000)))
(2.960000  ((0.00000000 0.000000 -0.012233) (0.41879368 0.000000 0.000000)))
(2.970000  ((0.00000000 0.000000 -0.009570) (0.32763135 0.000000 0.000000)))
(2.980000  ((0.00000000 0.000000 -0.005898) (0.20190641 0.000000 0.000000)))
(2.990000  ((0.00000000 0.000000 -0.001660) (0.05682384 0.000000 0.000000)))
(3.000000  ((0.00000000 0.000000 0.002642) (-0.09045432 0.000000 0.000000)))
(3.010000  ((0.00000000 0.000000 0.006508) (-0.22281571 0.000000 0.000000)))
(3.020000  ((0.00000000 0.000000 0.009498) (-0.32516005 0.000000 0.000000)))
(3.030000  ((0.00000000 0.000000 0.011278) (-0.38609604 0.000000 0.000000)))
(3.040000  ((0.00000000 0.000000 0.011660) (-0.39918686 0.000000 0.000000)))
(3.050000  ((0.00000000 0.000000 0.010621) (-0.36361314 0.000000 0.000000)))
(3.060000  ((0.00000000 0.000000 0.008301) (-0.28418887 0.000000 0.000000)))
(3.070000  ((0.00000000 0.000000 0.004987) (-0.17073724 0.000000 0.000000)))
(3.080000  ((0.00000000 0.000000 0.001078) (-0.03690279 0.000000 0.000000)))
(3.090000  ((0.00000000 0.000000 -0.002964) (0.10146196 0.000000 0.000000)))
(3.100000  ((0.00000000 0.000000 -0.006664) (0.22814988 0.000000 0.000000)))
(3.110000  ((0.00000000 0.000000 -0.009595) (0.32847926 0.000000 0.000000)))
(3.120000  ((0.00000000 0.000000 -0.011421) (0.39098483 0.000000 0.000000)))
(3.130000  ((0.00000000 0.000000 -0.011939) (0.40872605 0.000000 0.000000)))
(3.140000  ((0.00000000 0.000000 -0.011102) (0.38006405 0.000000 0.000000)))
(3.150000  ((0.00000000 0.000000 -0.009021) (0.30881920 0.000000 0.000000)))
(3.160000  ((0.00000000 0.000000 -0.005953) (0.20379170 0.000000 0.000000)))
(3.170000  ((0.00000000 0.000000 -0.002270) (0.07770016 0.000000 0.000000)))
