(
(0.016000  ((0.00000000 0.000000 -0.000244) (0.00834420 0.000000 0.000000)))
(0.016100  ((0.00000000 0.000000 -0.000245) (0.00839635 0.000000 0.000000)))
(0.016200  ((0.00000000 0.000000 -0.000247) (0.00844850 0.000000 0.000000)))
(0.016300  ((0.00000000 0.000000 -0.000248) (0.00850065 0.000000 0.000000)))
(0.016400  ((0.00000000 0.000000 -0.000250) (0.00855280 0.000000 0.000000)))
(0.016500  ((0.00000000 0.000000 -0.000251) (0.00860495 0.000000 0.000000)))
(0.016600  ((0.00000000 0.000000 -0.000253) (0.00865710 0.000000 0.000000)))
(0.016700  ((0.00000000 0.000000 -0.000254) (0.00870926 0.000000 0.000000)))
(0.016800  ((0.00000000 0.000000 -0.000256) (0.00876141 0.000000 0.000000)))
(0.016900  ((0.00000000 0.000000 -0.000257) (0.00881356 0.000000 0.000000)))
(0.017000  ((0.00000000 0.000000 -0.000259) (0.00886571 0.000000 0.000000)))
(0.017100  ((0.00000000 0.000000 -0.000260) (0.00891786 0.000000 0.000000)))
(0.017200  ((0.00000000 0.000000 -0.000262) (0.00897001 0.000000 0.000000)))
(0.017300  ((0.00000000 0.000000 -0.000264) (0.00902216 0.000000 0.000000)))
(0.017400  ((0.00000000 0.000000 -0.000265) (0.00907431 0.000000 0.000000)))
(0.017500  ((0.00000000 0.000000 -0.000267) (0.00912646 0.000000 0.000000)))
(0.017600  ((0.00000000 0.000000 -0.000268) (0.00917862 0.000000 0.000000)))
(0.017700  ((0.00000000 0.000000 -0.000270) (0.00923077 0.000000 0.000000)))
(0.017800  ((0.00000000 0.000000 -0.000271) (0.00928292 0.000000 0.000000)))
(0.017900  ((0.00000000 0.000000 -0.000273) (0.00933507 0.000000 0.000000)))
(0.018000  ((0.00000000 0.000000 -0.000274) (0.00938722 0.000000 0.000000)))
(0.018100  ((0.00000000 0.000000 -0.000276) (0.00943937 0.000000 0.000000)))
(0.018200  ((0.00000000 0.000000 -0.000277) (0.00949152 0.000000 0.000000)))
(0.018300  ((0.00000000 0.000000 -0.000279) (0.00954367 0.000000 0.000000)))
(0.018400  ((0.00000000 0.000000 -0.000280) (0.00959583 0.000000 0.000000)))
(0.018500  ((0.00000000 0.000000 -0.000282) (0.00964798 0.000000 0.000000)))
(0.018600  ((0.00000000 0.000000 -0.000283) (0.00970013 0.000000 0.000000)))
(0.018700  ((0.00000000 0.000000 -0.000285) (0.00975228 0.000000 0.000000)))
(0.018800  ((0.00000000 0.000000 -0.000286) (0.00980443 0.000000 0.000000)))
(0.018900  ((0.00000000 0.000000 -0.000288) (0.00985658 0.000000 0.000000)))
(0.019000  ((0.00000000 0.000000 -0.000289) (0.00990873 0.000000 0.000000)))
(0.019100  ((0.00000000 0.000000 -0.000291) (0.00996088 0.000000 0.000000)))
(0.019200  ((0.00000000 0.000000 -0.000292) (0.01001304 0.000000 0.000000)))
(0.019300  ((0.00000000 0.000000 -0.000294) (0.01006519 0.000000 0.000000)))
(0.019400  ((0.00000000 0.000000 -0.000296) (0.01011734 0.000000 0.000000)))
(0.019500  ((0.00000000 0.000000 -0.000297) (0.01016949 0.000000 0.000000)))
(0.019600  ((0.00000000 0.000000 -0.000299) (0.01022164 0.000000 0.000000)))
(0.019700  ((0.00000000 0.000000 -0.000300) (0.01027379 0.000000 0.000000)))
(0.019800  ((0.00000000 0.000000 -0.000302) (0.01032594 0.000000 0.000000)))
(0.019900  ((0.00000000 0.000000 -0.000303) (0.01037809 0.000000 0.000000)))
(0.020000  ((0.00000000 0.000000 -0.000305) (0.01043025 0.000000 0.000000)))
(0.020100  ((0.00000000 0.000000 -0.000306) (0.01048240 0.000000 0.000000)))
(0.020200  ((0.00000000 0.000000 -0.000308) (0.01053455 0.000000 0.000000)))
(0.020300  ((0.00000000 0.000000 -0.000309) (0.01058670 0.000000 0.000000)))
(0.020400  ((0.00000000 0.000000 -0.000311) (0.01063885 0.000000 0.000000)))
(0.020500  ((0.00000000 0.000000 -0.000312) (0.01069100 0.000000 0.000000)))
(0.020600  ((0.00000000 0.000000 -0.000314) (0.01074315 0.000000 0.000000)))
(0.020700  ((0.00000000 0.000000 -0.000315) (0.01079530 0.000000 0.000000)))
(0.020800  ((0.00000000 0.000000 -0.000317) (0.01084746 0.000000 0.000000)))
(0.020900  ((0.00000000 0.000000 -0.000318) (0.01089961 0.000000 0.000000)))
(0.021000  ((0.00000000 0.000000 -0.000320) (0.01095176 0.000000 0.000000)))
(0.021100  ((0.00000000 0.000000 -0.000321) (0.01100391 0.000000 0.000000)))
(0.021200  ((0.00000000 0.000000 -0.000323) (0.01105606 0.000000 0.000000)))
(0.021300  ((0.00000000 0.000000 -0.000324) (0.01110821 0.000000 0.000000)))
(0.021400  ((0.00000000 0.000000 -0.000326) (0.01116036 0.000000 0.000000)))
(0.021500  ((0.00000000 0.000000 -0.000328) (0.01121251 0.000000 0.000000)))
(0.021600  ((0.00000000 0.000000 -0.000329) (0.01126467 0.000000 0.000000)))
(0.021700  ((0.00000000 0.000000 -0.000331) (0.01131682 0.000000 0.000000)))
(0.021800  ((0.00000000 0.000000 -0.000332) (0.01136897 0.000000 0.000000)))
(0.021900  ((0.00000000 0.000000 -0.000334) (0.01142112 0.000000 0.000000)))
(0.022000  ((0.00000000 0.000000 -0.000335) (0.01147327 0.000000 0.000000)))
(0.022100  ((0.00000000 0.000000 -0.000337) (0.01152542 0.000000 0.000000)))
(0.022200  ((0.00000000 0.000000 -0.000338) (0.01157757 0.000000 0.000000)))
(0.022300  ((0.00000000 0.000000 -0.000340) (0.01162972 0.000000 0.000000)))
(0.022400  ((0.00000000 0.000000 -0.000341) (0.01168187 0.000000 0.000000)))
(0.022500  ((0.00000000 0.000000 -0.000343) (0.01173403 0.000000 0.000000)))
(0.022600  ((0.00000000 0.000000 -0.000344) (0.01178618 0.000000 0.000000)))
(0.022700  ((0.00000000 0.000000 -0.000346) (0.01183833 0.000000 0.000000)))
(0.022800  ((0.00000000 0.000000 -0.000347) (0.01189048 0.000000 0.000000)))
(0.022900  ((0.00000000 0.000000 -0.000349) (0.01194263 0.000000 0.000000)))
(0.023000  ((0.00000000 0.000000 -0.000350) (0.01199478 0.000000 0.000000)))
(0.023100  ((0.00000000 0.000000 -0.000352) (0.01204693 0.000000 0.000000)))
(0.023200  ((0.00000000 0.000000 -0.000353) (0.01209908 0.000000 0.000000)))
(0.023300  ((0.00000000 0.000000 -0.000355) (0.01215124 0.000000 0.000000)))
(0.023400  ((0.00000000 0.000000 -0.000356) (0.01220339 0.000000 0.000000)))
(0.023500  ((0.00000000 0.000000 -0.000358) (0.01225554 0.000000 0.000000)))
(0.023600  ((0.00000000 0.000000 -0.000360) (0.01230769 0.000000 0.000000)))
(0.023700  ((0.00000000 0.000000 -0.000361) (0.01235984 0.000000 0.000000)))
(0.023800  ((0.00000000 0.000000 -0.000363) (0.01241199 0.000000 0.000000)))
(0.023900  ((0.00000000 0.000000 -0.000364) (0.01246414 0.000000 0.000000)))
(0.024000  ((0.00000000 0.000000 -0.000366) (0.01251629 0.000000 0.000000)))
(0.024100  ((0.00000000 0.000000 -0.000367) (0.01256845 0.000000 0.000000)))
(0.024200  ((0.00000000 0.000000 -0.000369) (0.01262060 0.000000 0.000000)))
(0.024300  ((0.00000000 0.000000 -0.000370) (0.01267275 0.000000 0.000000)))
(0.024400  ((0.00000000 0.000000 -0.000372) (0.01272490 0.000000 0.000000)))
(0.024500  ((0.00000000 0.000000 -0.000373) (0.01277705 0.000000 0.000000)))
(0.024600  ((0.00000000 0.000000 -0.000375) (0.01282920 0.000000 0.000000)))
(0.024700  ((0.00000000 0.000000 -0.000376) (0.01288135 0.000000 0.000000)))
(0.024800  ((0.00000000 0.000000 -0.000378) (0.01293350 0.000000 0.000000)))
(0.024900  ((0.00000000 0.000000 -0.000379) (0.01298566 0.000000 0.000000)))
(0.025000  ((0.00000000 0.000000 -0.000381) (0.01303781 0.000000 0.000000)))
(0.025100  ((0.00000000 0.000000 -0.000382) (0.01308996 0.000000 0.000000)))
(0.025200  ((0.00000000 0.000000 -0.000384) (0.01314211 0.000000 0.000000)))
(0.025300  ((0.00000000 0.000000 -0.000385) (0.01319426 0.000000 0.000000)))
(0.025400  ((0.00000000 0.000000 -0.000387) (0.01324641 0.000000 0.000000)))
(0.025500  ((0.00000000 0.000000 -0.000388) (0.01329856 0.000000 0.000000)))
(0.025600  ((0.00000000 0.000000 -0.000390) (0.01335071 0.000000 0.000000)))
(0.025700  ((0.00000000 0.000000 -0.000391) (0.01340287 0.000000 0.000000)))
(0.025800  ((0.00000000 0.000000 -0.000393) (0.01345502 0.000000 0.000000)))
(0.025900  ((0.00000000 0.000000 -0.000395) (0.01350717 0.000000 0.000000)))
(0.026000  ((0.00000000 0.000000 -0.000396) (0.01355932 0.000000 0.000000)))
(0.026100  ((0.00000000 0.000000 -0.000398) (0.01361147 0.000000 0.000000)))
(0.026200  ((0.00000000 0.000000 -0.000399) (0.01366362 0.000000 0.000000)))
(0.026300  ((0.00000000 0.000000 -0.000401) (0.01371577 0.000000 0.000000)))
(0.026400  ((0.00000000 0.000000 -0.000402) (0.01376792 0.000000 0.000000)))
(0.026500  ((0.00000000 0.000000 -0.000404) (0.01382008 0.000000 0.000000)))
(0.026600  ((0.00000000 0.000000 -0.000405) (0.01387223 0.000000 0.000000)))
(0.026700  ((0.00000000 0.000000 -0.000407) (0.01392438 0.000000 0.000000)))
(0.026800  ((0.00000000 0.000000 -0.000408) (0.01397653 0.000000 0.000000)))
(0.026900  ((0.00000000 0.000000 -0.000410) (0.01402868 0.000000 0.000000)))
(0.027000  ((0.00000000 0.000000 -0.000411) (0.01408083 0.000000 0.000000)))
(0.027100  ((0.00000000 0.000000 -0.000413) (0.01413298 0.000000 0.000000)))
(0.027200  ((0.00000000 0.000000 -0.000414) (0.01418513 0.000000 0.000000)))
(0.027300  ((0.00000000 0.000000 -0.000416) (0.01423728 0.000000 0.000000)))
(0.027400  ((0.00000000 0.000000 -0.000417) (0.01428944 0.000000 0.000000)))
(0.027500  ((0.00000000 0.000000 -0.000419) (0.01434159 0.000000 0.000000)))
(0.027600  ((0.00000000 0.000000 -0.000420) (0.01439374 0.000000 0.000000)))
(0.027700  ((0.00000000 0.000000 -0.000422) (0.01444589 0.000000 0.000000)))
(0.027800  ((0.00000000 0.000000 -0.000423) (0.01449804 0.000000 0.000000)))
(0.027900  ((0.00000000 0.000000 -0.000425) (0.01455019 0.000000 0.000000)))
(0.028000  ((0.00000000 0.000000 -0.000427) (0.01460234 0.000000 0.000000)))
(0.028100  ((0.00000000 0.000000 -0.000428) (0.01465449 0.000000 0.000000)))
(0.028200  ((0.00000000 0.000000 -0.000430) (0.01470665 0.000000 0.000000)))
(0.028300  ((0.00000000 0.000000 -0.000431) (0.01475880 0.000000 0.000000)))
(0.028400  ((0.00000000 0.000000 -0.000433) (0.01481095 0.000000 0.000000)))
(0.028500  ((0.00000000 0.000000 -0.000434) (0.01486310 0.000000 0.000000)))
(0.028600  ((0.00000000 0.000000 -0.000436) (0.01491525 0.000000 0.000000)))
(0.028700  ((0.00000000 0.000000 -0.000437) (0.01496740 0.000000 0.000000)))
(0.028800  ((0.00000000 0.000000 -0.000439) (0.01501955 0.000000 0.000000)))
(0.028900  ((0.00000000 0.000000 -0.000440) (0.01507170 0.000000 0.000000)))
(0.029000  ((0.00000000 0.000000 -0.000442) (0.01512386 0.000000 0.000000)))
(0.029100  ((0.00000000 0.000000 -0.000443) (0.01517601 0.000000 0.000000)))
(0.029200  ((0.00000000 0.000000 -0.000445) (0.01522816 0.000000 0.000000)))
(0.029300  ((0.00000000 0.000000 -0.000446) (0.01528031 0.000000 0.000000)))
(0.029400  ((0.00000000 0.000000 -0.000448) (0.01533246 0.000000 0.000000)))
(0.029500  ((0.00000000 0.000000 -0.000449) (0.01538461 0.000000 0.000000)))
(0.029600  ((0.00000000 0.000000 -0.000451) (0.01543676 0.000000 0.000000)))
(0.029700  ((0.00000000 0.000000 -0.000452) (0.01548891 0.000000 0.000000)))
(0.029800  ((0.00000000 0.000000 -0.000454) (0.01554107 0.000000 0.000000)))
(0.029900  ((0.00000000 0.000000 -0.000455) (0.01559322 0.000000 0.000000)))
(0.030000  ((0.00000000 0.000000 -0.000457) (0.01564537 0.000000 0.000000)))
(0.030100  ((0.00000000 0.000000 -0.000459) (0.01569752 0.000000 0.000000)))
(0.030200  ((0.00000000 0.000000 -0.000460) (0.01574967 0.000000 0.000000)))
(0.030300  ((0.00000000 0.000000 -0.000462) (0.01580182 0.000000 0.000000)))
(0.030400  ((0.00000000 0.000000 -0.000463) (0.01585397 0.000000 0.000000)))
(0.030500  ((0.00000000 0.000000 -0.000465) (0.01590612 0.000000 0.000000)))
(0.030600  ((0.00000000 0.000000 -0.000466) (0.01595828 0.000000 0.000000)))
(0.030700  ((0.00000000 0.000000 -0.000468) (0.01601043 0.000000 0.000000)))
(0.030800  ((0.00000000 0.000000 -0.000469) (0.01606258 0.000000 0.000000)))
(0.030900  ((0.00000000 0.000000 -0.000471) (0.01611473 0.000000 0.000000)))
(0.031000  ((0.00000000 0.000000 -0.000472) (0.01616688 0.000000 0.000000)))
(0.031100  ((0.00000000 0.000000 -0.000474) (0.01621903 0.000000 0.000000)))
(0.031200  ((0.00000000 0.000000 -0.000475) (0.01627118 0.000000 0.000000)))
(0.031300  ((0.00000000 0.000000 -0.000477) (0.01632333 0.000000 0.000000)))
(0.031400  ((0.00000000 0.000000 -0.000478) (0.01637549 0.000000 0.000000)))
(0.031500  ((0.00000000 0.000000 -0.000480) (0.01642764 0.000000 0.000000)))
(0.031600  ((0.00000000 0.000000 -0.000481) (0.01647979 0.000000 0.000000)))
(0.031700  ((0.00000000 0.000000 -0.000483) (0.01653194 0.000000 0.000000)))
